시도교육청코드,시도교육청명,행정표준코드,학교명,영문학교명,학교종류명,시도명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반전문구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일자
B10,서울특별시교육청,7010192,선화예술고등학교,Sunhwa Arts High School,고등학교,서울특별시,서울특별시교육청,사립,04991 ,서울특별시 광진구 천호대로 664,(능동),02-2204-1303,http://www.sunhwa.org,남여공학,02-458-4582,특목고,N,일반계,예술계열,전기,주간,19741201,19760705,20230615
B10,서울특별시교육청,7010193,성남고등학교,Sungnam High School,고등학교,서울특별시,서울특별시교육청,사립,06946 ,서울특별시 동작구 대방동길 74,/ 성남고등학교 (대방동),02-815-3645,http://www.sungnam.sen.hs.kr,남,02-815-1333,일반고,N,일반계, ,후기,주간,19380224,19380425,20230615
B10,서울특별시교육청,7011179,성덕고등학교,Seongdeok High School,고등학교,서울특별시,서울특별시교육청,사립,05306 ,서울특별시 강동구 구천면로 396,(천호동),02-475-4620,http://ssd.hs.kr,남여공학,02-3784-6939,일반고,N,일반계, ,후기,주간,19760601,19770905,20230615
B10,서울특별시교육청,7010089,성동고등학교,Sungdong High School,고등학교,서울특별시,서울특별시교육청,공립,04579 ,서울특별시 중구 퇴계로90길 17,/ 성동고등학교 (신당동),02-2237-2412,http://www.sungdong.hs.kr,남,02-2237-5748,자율고,N,일반계, ,후기,주간,19490824,19490824,20230615
B10,서울특별시교육청,7010737,성동공업고등학교,Seongdong Technical High School,고등학교,서울특별시,서울특별시교육청,공립,04571 ,서울특별시 중구 다산로 290,(흥인동),070-8685-7600,http://www.sdth.hs.kr,남여공학,02-2234-1950,특성화고,N,전문계, ,전기,주간,19440401,19440401,20230615
B10,서울특별시교육청,7010889,성동글로벌경영고등학교,Seongdong Global Business High School,고등학교,서울특별시,서울특별시교육청,공립,04566 ,서울특별시 중구 퇴계로 375,(신당동/ 성동글로벌경영고등학교),02-2252-1932,http://sdglobal.sen.hs.kr,여,02-2235-7150,특성화고,N,전문계, ,전기,주간,19610303,19610303,20230615
B10,서울특별시교육청,7010194,성보고등학교,Sungbo High School,고등학교,서울특별시,서울특별시교육청,사립,08773 ,서울특별시 관악구 남부순환로156길 39,(신림동/성보고등학교),02-862-8409,http://www.sungbo.hs.kr,남,02-3281-6851,일반고,N,일반계, ,후기,주간,19811231,19820531,20230615
B10,서울특별시교육청,7010886,성수고등학교,Seongsu High School,고등학교,서울특별시,서울특별시교육청,공립,04768 ,서울특별시 성동구 서울숲길 18,/ 성수고등학교 (성수동1가),02-461-2276,http://seongsu.sen.hs.kr,남여공학,02-461-3346,일반고,N,일반계, ,후기,주간,20090301,20090301,20230615
B10,서울특별시교육청,7010195,성신여자고등학교,Sungshin Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,02840 ,서울특별시 성북구 동소문로26가길 80,(돈암동),02-6930-9100,http://www.sungshin.hs.kr,여,02-924-0540,일반고,N,일반계, ,후기,주간,19360428,19360428,20230615
B10,서울특별시교육청,7010196,성심여자고등학교,Sacred Heart Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,04361 ,서울특별시 용산구 원효로19길 49,/ 성심여자고등학교 (원효로4가),02-702-5501,http://sacredheart.sen.hs.kr,여,02-711-6887,일반고,N,일반계, ,후기,주간,19600126,19600401,20230615
B10,서울특별시교육청,7010837,성암국제무역고등학교,Seong-Am International Trade High School,고등학교,서울특별시,서울특별시교육청,사립,01174 ,서울특별시 강북구 도봉로29길 52,(미아동/ 성암국제무역고등학교),02-2179-1717,http://seongam.sen.hs.kr,여,02-985-5399,특성화고,N,전문계, ,전기,주간,19600219,19601001,20240310
B10,서울특별시교육청,7011084,세그루패션디자인고등학교,Segeuru Fashion Design High School,고등학교,서울특별시,서울특별시교육청,사립,01375 ,서울특별시 도봉구 시루봉로 53,/ 세그루패션디자인고등학교 (쌍문동),02-993-0211,http://sfd.sen.hs.kr,여,02-998-7912,특성화고,N,전문계, ,전기,주간,19741227,19740915,20230615
B10,서울특별시교육청,7010537,세명컴퓨터고등학교,Semyeong Computer High School,고등학교,서울특별시,서울특별시교육청,사립,03337 ,서울특별시 은평구 통일로92가길 33,/ 세명컴퓨터고등학교 (불광동),02-354-1323,http://www.smc.hs.kr,남여공학,02-388-1381,특성화고,N,전문계, ,전기,주간,19740429,19740429,20230615
B10,서울특별시교육청,7010816,세종과학고등학교,Sejong Science High School,고등학교,서울특별시,서울특별시교육청,공립,08258 ,서울특별시 구로구 오리로21길 79,(궁동),02-2060-4133,http://www.sjsh.hs.kr,남여공학,02-2060-4144,특목고,N,일반계,과학계열,전기,주간,20080301,20080415,20230615
B10,서울특별시교육청,7010764,세현고등학교,Se Hyun High School,고등학교,서울특별시,서울특별시교육청,공립,07531 ,서울특별시 강서구 허준로 227,/ 세현고등학교 (가양동),02-3663-1495,http://sehyun.hs.kr,남여공학,02-3663-1056,일반고,N,일반계, ,후기,주간,20060301,20060506,20230615
B10,서울특별시교육청,7010197,세화고등학교,Sehwa High School,고등학교,서울특별시,서울특별시교육청,사립,06548 ,서울특별시 서초구 신반포로 56-7,(반포동),02-594-8721,http://www.sehwa.hs.kr,남,02-599-3101,자율고,N,일반계, ,전기,주간,19861230,19861230,20230615
B10,서울특별시교육청,7010198,세화여자고등학교,Sehwa Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,06548 ,서울특별시 서초구 신반포로 56-7,/ 세화여자고등학교 ,02-537-2131,http://www.sehwa-gs.hs.kr,여,02-595-6586,자율고,N,일반계, ,전기,주간,19771230,19780303,20230615
B10,서울특별시교육청,7011540,솔샘고등학교,Solsaem High School,고등학교,서울특별시,서울특별시교육청,공립,01190 ,서울특별시 강북구 인수봉로 39,/ 솔샘고등학교 ,02-982-6104,http://solsaem.sen.hs.kr,남여공학,02-982-6106,자율고,N,일반계, ,후기,주간,20090301,20090610,20230615
B10,서울특별시교육청,7010199,송곡고등학교,Songgok High School,고등학교,서울특별시,서울특별시교육청,사립,02062 ,서울특별시 중랑구 양원역로 50,(망우동/송곡고등학교),02-435-0660,http://sg.hs.kr,남,02-437-3093,일반고,N,일반계, ,후기,주간,19861231,19861231,20230615
B10,서울특별시교육청,7011085,송곡관광고등학교,Songgok Tourism High School,고등학교,서울특별시,서울특별시교육청,사립,02057 ,서울특별시 중랑구 양원역로 67,(망우동),02-432-1837,http://www.sgi.hs.kr,여,02-433-2183,특성화고,N,전문계, ,전기,주간,19970902,19970524,20231217
B10,서울특별시교육청,7010200,송곡여자고등학교,Songgok Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,02057 ,서울특별시 중랑구 양원역로 67,(망우동),02-434-4598,http://www.songgok.hs.kr,여,02-438-8508,일반고,N,일반계, ,후기,주간,19721231,19730524,20230615
B10,서울특별시교육청,7010090,수도여자고등학교,Sudo Girls High School,고등학교,서울특별시,서울특별시교육청,공립,07062 ,서울특별시 동작구 여의대방로10길 73,/ 수도여자고등학교 (신대방동),02-2102-3506,http://www.sudo-gh.hs.kr,여,02-2102-3529,일반고,N,일반계, ,후기,주간,19460610,19460610,20230615
B10,서울특별시교육청,7010346,수도전기공업고등학교,Sudo Electric Technical High School,고등학교,서울특별시,서울특별시교육청,사립,06324 ,서울특별시 강남구 개포로 410,/ 수도전기공업고등학교 (개포동),02-524-9800,http://sudo.sen.hs.kr,남여공학,02-529-6381,특목고,N,전문계,산업수요 맞춤형 고등학교,전기,주간,19240301,19240302,20230615
B10,서울특별시교육청,7010559,수락고등학교,Surak High School,고등학교,서울특별시,서울특별시교육청,공립,01602 ,서울특별시 노원구 동일로245길 143,(상계동/수락고등학교),070-8677-2100,http://surak.sen.hs.kr,남여공학,02-935-1460,자율고,N,일반계, ,후기,주간,20020301,20020426,20230615
B10,서울특별시교육청,7010885,수명고등학교,Sumyeong High School,고등학교,서울특별시,서울특별시교육청,공립,07635 ,서울특별시 강서구 수명로2길 15,/ 수명고등학교 (내발산동),02-2660-5500,http://www.sumyeong.hs.kr,남여공학,02-2660-5519,일반고,N,일반계, ,후기,주간,20090301,20090504,20230615
B10,서울특별시교육청,7010201,숙명여자고등학교,Sookmyung Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,06277 ,서울특별시 강남구 남부순환로 2807,/ 숙명여자고등학교 (도곡동),02-3462-5011,http://www.sookmyung.hs.kr,여,02-3462-0791,일반고,N,일반계, ,후기,주간,19060522,19060522,20230615
B10,서울특별시교육청,7010202,숭문고등학교,Soongmoon High School,고등학교,서울특별시,서울특별시교육청,사립,04126 ,서울특별시 마포구 숭문길 99,(대흥동),02-716-2980,http://soongmoon.sen.hs.kr,남,02-711-2980,자율고,N,일반계, ,전기,주간,19460828,19460828,20230615
B10,서울특별시교육청,7010203,숭실고등학교,Soongsil High School,고등학교,서울특별시,서울특별시교육청,사립,03445 ,서울특별시 은평구 은평터널로7길 6,(신사동),02-373-5910,http://www.soongsil.net,남,02-374-7166,일반고,N,일반계, ,후기,주간,18971010,18971010,20230615
B10,서울특별시교육청,7010204,숭의여자고등학교,Soongeui Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,06944 ,서울특별시 동작구 여의대방로36길 79,/ 숭의여자고등학교 (대방동),02-810-7800,http://soongeui.sen.hs.kr,여,02-813-0976,일반고,N,일반계, ,후기,주간,19031031,19031031,20230615
B10,서울특별시교육청,7010205,신광여자고등학교,Shinkwang Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,04313 ,서울특별시 용산구 청파로 263,/ 신광여자고등학교 (청파동3가),02-710-6940,http://www.shinkwang.hs.kr,여,02-703-6910,일반고,N,일반계, ,후기,주간,19530608,19530608,20230615
B10,서울특별시교육청,7010983,신도고등학교,SINDO HIGH SCHOOL,고등학교,서울특별시,서울특별시교육청,공립,03312 ,서울특별시 은평구 통일로 961,(진관동),02-3157-0021,http://www.sindo.hs.kr,남여공학,02-3157-0035,일반고,N,일반계, ,후기,주간,20110301,20110301,20230615
B10,서울특별시교육청,7010884,신도림고등학교,Shindorim High School,고등학교,서울특별시,서울특별시교육청,공립,08200 ,서울특별시 구로구 경인로67길 159,(신도림동/신도림고등학교),02-2068-7979,https://shindorim.sen.hs.kr/,남여공학,02-2068-7622,일반고,N,일반계, ,후기,주간,20090301,20090301,20230615
B10,서울특별시교육청,7010092,신림고등학교,Sillim High School,고등학교,서울특별시,서울특별시교육청,공립,08772 ,서울특별시 관악구 문성로 119,/ 신림고등학교 (신림동),02-6219-8300,www.sillim.hs.kr,남여공학,02-869-1466,일반고,N,일반계, ,후기,주간,19861217,19870506,20230615
B10,서울특별시교육청,7010093,신목고등학교,Shinmok High School,고등학교,서울특별시,서울특별시교육청,공립,08018 ,서울특별시 양천구 안양천로 739,(신정동/신목고등학교),070-8720-5010,http://shinmok.hs.kr,남여공학,02-2645-5902,일반고,N,일반계, ,후기,주간,19861217,19870528,20230615
B10,서울특별시교육청,7010765,신서고등학교,Sinseo High School,고등학교,서울특별시,서울특별시교육청,공립,08021 ,서울특별시 양천구 은행정로 42,/ 신서고등학교 (신정동),02-2690-0400,http://sinseo.sen.hs.kr,남여공학,02-2690-2227,일반고,N,일반계, ,후기,주간,20060105,20060525,20230615
B10,서울특별시교육청,7010206,신일고등학교,Shin-il High School,고등학교,서울특별시,서울특별시교육청,사립,01133 ,서울특별시 강북구 솔매로49길 20,(미아동/신일중고등학교),02-944-9900,http://www.shin-il.hs.kr,남,02-986-9565,자율고,N,일반계, ,전기,주간,19661013,19661013,20230615
B10,서울특별시교육청,7011316,신진과학기술고등학교,SHINJIN SCIENCE TECHNOLOGY HIGH SCHOOL,고등학교,서울특별시,서울특별시교육청,사립,03453 ,서울특별시 은평구 은평로6길 16,(응암동/학교법인신진학원),02-385-3451,http://shinjin.sen.hs.kr,남여공학,02-383-3481,특성화고,N,전문계, ,전기,주간,19700130,19700316,20230615
B10,서울특별시교육청,7010702,신현고등학교,Shinhyeon High School,고등학교,서울특별시,서울특별시교육청,공립,02075 ,서울특별시 중랑구 봉화산로 174,/ 신현고등학교 (상봉동),02-3422-2713,http://shinhyeon.sen.hs.kr,남여공학,02-3422-2716,일반고,N,일반계, ,후기,주간,20040301,20040429,20240526
B10,서울특별시교육청,7010917,압구정고등학교,Apgujeong High School,고등학교,서울특별시,서울특별시교육청,공립,06003 ,서울특별시 강남구 압구정로39길 20,/ 압구정고등학교 (압구정동),02-549-0213,http://apgujeong.sen.hs.kr,남여공학,02-515-8610,일반고,N,일반계, ,후기,주간,19861217,19870506,20230615
B10,서울특별시교육청,7010094,양재고등학교,Yangjae High School,고등학교,서울특별시,서울특별시교육청,공립,06750 ,서울특별시 서초구 남부순환로346길 9,(서초동/양재고등학교),02-571-4457,http://yangjae.sen.hs.kr,남여공학,02-578-7507,일반고,N,일반계, ,후기,주간,19900120,19901123,20230615
B10,서울특별시교육청,7010208,양정고등학교,Yangchung High School,고등학교,서울특별시,서울특별시교육청,사립,07985 ,서울특별시 양천구 안양천로 1039,(목동/양정고등학교),02-2649-7071,http://www.yangchung.hs.kr,남,02-2649-7079,자율고,N,일반계, ,전기,주간,19050512,19050512,20230615
B10,서울특별시교육청,7010209,양천고등학교,Yangcheon High School,고등학교,서울특별시,서울특별시교육청,사립,08108 ,서울특별시 양천구 신정로14길 13,(신정동/양천고등학교),02-2605-5996,http://www.yangcheoncschool.net,남,02-2605-5986,일반고,N,일반계, ,후기,주간,19840206,19840312,20230615
B10,서울특별시교육청,7010095,언남고등학교,Eonnam High School,고등학교,서울특별시,서울특별시교육청,공립,06780 ,서울 서초구 동산로13길 35,(양재동/언남고등학교),02-575-2680,http://eonnam.sen.hs.kr,남여공학,02-579-7227,일반고,N,일반계, ,후기,주간,19860125,19860430,20230615
B10,서울특별시교육청,7010096,여의도고등학교,Yeouido High School,고등학교,서울특별시,서울특별시교육청,공립,07338 ,서울특별시 영등포구 국제금융로7길 37,/ 여의도고등학교 (여의도동),070-8661-3005,http://yeouido.hs.kr,남,02-782-1279,일반고,N,일반계, ,후기,주간,19721229,19730303,20230615
B10,서울특별시교육청,7010097,여의도여자고등학교,Yeouido Girls’High School,고등학교,서울특별시,서울특별시교육청,공립,07341 ,서울특별시 영등포구 국제금융로7가길 13,/ 여의도여자고등학교 (여의도동),02-3780-4400,http://www.yeouido-gh.hs.kr,여,02-3780-4424,일반고,N,일반계, ,후기,주간,19840301,19840506,20230615
B10,서울특별시교육청,7010594,염광고등학교,Yumkwang High School,고등학교,서울특별시,서울특별시교육청,사립,01874 ,서울특별시 노원구 월계로45가길 9,(월계동),02-905-4221,http://yumkwang.hs.kr,남여공학,02-994-0122,일반고,N,일반계, ,후기,주간,19821019,19830302,20230615
B10,서울특별시교육청,7011568,염광메디텍고등학교,Yumkwang Meditech High School,고등학교,서울특별시,서울특별시교육청,사립,01874 ,서울특별시 노원구 월계로45가길 9,", 염광메디텍고등학교 (월계동)",02-994-3105,http://ykm.sen.hs.kr,남여공학,02-903-2813,특성화고,N,전문계, ,전기,주간,19680301,19680301,20240303
B10,서울특별시교육청,7010212,영동고등학교,Young Dong High School,고등학교,서울특별시,서울특별시교육청,사립,06065 ,서울특별시 강남구 선릉로 742,(청담동/ 영동고등학교),02-542-5071,yd.sen.hs.kr,남,02-542-5075,일반고,N,일반계, ,후기,주간,19720418,19730603,20230615
B10,서울특별시교육청,7010712,영동일고등학교,Youngdongil High School,고등학교,서울특별시,서울특별시교육청,사립,05555 ,서울특별시 송파구 석촌호수로 93,/ 영동일고등학교 (잠실동),02-430-6822,http://www.ydi.hs.kr,남여공학,02-430-3595,일반고,N,일반계, ,후기,주간,19771230,19780324,20230615
B10,서울특별시교육청,7010098,영등포고등학교,Youngdeungpo High School,고등학교,서울특별시,서울특별시교육청,공립,06933 ,서울특별시 동작구 등용로8길 5,(대방동/영등포고등학교),02-816-8323,http://www.ydp.hs.kr,남,02-824-4370,일반고,N,일반계, ,후기,주간,19590313,19590407,20230615
B10,서울특별시교육청,7010356,영등포공업고등학교,YeongDeungPo Technical High School,고등학교,서울특별시,서울특별시교육청,사립,07524 ,서울특별시 강서구 허준로5길 15,(가양동),02-2659-2981,https://younggong.sen.hs.kr ,남,02-2659-2986,특성화고,N,전문계, ,전기,주간,19530409,19530409,20230615
B10,서울특별시교육청,7010099,영등포여자고등학교,Yeongdeungpo Girls’ High School,고등학교,서울특별시,서울특별시교육청,공립,07310 ,서울특별시 영등포구 영등포로62길 13,/ 영등포여자고등학교  (신길동)184-3,02-843-0479,http://ydpg.hs.kr,여,02-831-1114,일반고,N,일반계, ,후기,주간,19530331,19530331,20230615
B10,서울특별시교육청,7010214,영락고등학교,Youngnak High School,고등학교,서울특별시,서울특별시교육청,사립,08831 ,서울특별시 관악구 청룡16길 25,/ 영락고등학교 (봉천동),02-884-1003,https://yrgo.sen.hs.kr/,남여공학,02-884-8741,일반고,N,일반계, ,후기,주간,19590409,19550301,20230615
B10,서울특별시교육청,7011482,영락의료과학고등학교,YOUNGNAK MEDICAL-SCIENCE HIGH SCHOOL,고등학교,서울특별시,서울특별시교육청,사립,08831 ,서울특별시 관악구 청룡16길 25,(봉천동/ 서울영락고등학교/ 영락의료과학고등학교),02-884-1004,http://youngnak-c.sen.hs.kr,남여공학,02-876-2708,특성화고,N,전문계, ,전기,주간,19520610,19590409,20230615
B10,서울특별시교육청,7011088,영신간호비즈니스고등학교,YOUNGSHIN NURSING BUSINESSS HIGH SCHOOL,고등학교,서울특별시,서울특별시교육청,사립,01721 ,서울특별시 노원구 중계로16나길 13,/ 영신간호비즈니스고등학교 (중계동),02-951-5772,http://youngshin.sen.hs.kr,여,02-936-5493,특성화고,N,전문계, ,전기,주간,19921007,19930508,20230615
B10,서울특별시교육청,7010100,영신고등학교,YOUNGSHIN HIGH SCHOOL,고등학교,서울특별시,서울특별시교육청,공립,07436 ,서울 영등포구 대방천로14길 18,/ 영신고등학교 (신길동/영신고등학교),02-834-6051,http://www.ysh.or.kr,남여공학,02-831-3539,일반고,N,일반계, ,후기,주간,19900120,19910501,20230615
B10,서울특별시교육청,7010215,영신여자고등학교,Youngshin Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,01721 ,서울특별시 노원구 중계로16나길 13,(중계동/영신여자고등학교),02-930-8455,http://ys.sen.hs.kr,여,02-934-8565,일반고,N,일반계, ,후기,주간,19871215,19871215,20230615
B10,서울특별시교육청,7010216,영일고등학교,Youngil High School,고등학교,서울특별시,서울특별시교육청,사립,07669 ,서울특별시 강서구 등촌로51가길 26,/ 영일고등학교 (등촌동),02-2653-8134,http://youngil.hs.kr,남,02-2652-2846,일반고,N,일반계, ,후기,주간,19740607,19750515,20230615
B10,서울특별시교육청,7010217,영파여자고등학교,Youngpa Girls` High School,고등학교,서울특별시,서울특별시교육청,사립,05529 ,서울특별시 송파구 올림픽로 565,/ 영파여자고등학교 (풍납동),02-483-8881,http://youngpa.hs.kr,여,02-488-2358,일반고,N,일반계, ,후기,주간,19721229,19671028,20230615
B10,서울특별시교육청,7010218,영훈고등학교,Younghoon High School,고등학교,서울특별시,서울특별시교육청,사립,01211 ,서울특별시 강북구 도봉로13가길 19,(미아동/학교법인영훈학원),02-986-2500,http://www.younghoon.hs.kr,남여공학,02-983-0217,일반고,N,일반계, ,후기,주간,19721229,19730327,20230615
B10,서울특별시교육청,7011184,예림디자인고등학교,Yerim Design High School,고등학교,서울특별시,서울특별시교육청,사립,08248 ,서울특별시 구로구 오리로21길 2,(궁동/예림디자인고등학교),02-2617-2333,http://yerim.sen.hs.kr,여,02-2615-5415,특성화고,N,전문계, ,전기,주간,19651205,20211205,20230615
B10,서울특별시교육청,7010810,예일디자인고등학교,Yale Design High School,고등학교,서울특별시,서울특별시교육청,사립,03412 ,서울특별시 은평구 연서로 117,/ 예일디자인고등학교 (구산동),02-380-0855,http://yaledesign.sen.hs.kr,여,02-380-0880,특성화고,N,전문계, ,전기,주간,19930926,19930926,20240324
B10,서울특별시교육청,7010219,예일여자고등학교,Yale Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,03412 ,서울특별시 은평구 연서로 117,/ 예일여자고등학교 (구산동/수위실),02-380-0812,www.yale.hs.kr,여,02-380-0840,일반고,N,일반계, ,후기,주간,19650926,19650926,20230615
B10,서울특별시교육청,7010101,오금고등학교,Ogeum High School,고등학교,서울특별시,서울특별시교육청,공립,05660 ,서울특별시 송파구 중대로 247,(오금동),02-406-0592,http://ogeum.sen.hs.kr,남여공학,02-448-5671,일반고,N,일반계, ,후기,주간,19871215,19880421,20230615
B10,서울특별시교육청,7010544,오류고등학교,Oryu High School,고등학교,서울특별시,서울특별시교육청,사립,08248 ,서울특별시 구로구 오리로21길 2,(궁동/ 오류고등학교),02-2684-2300,http://oryu.hs.kr,여,02-2685-5980,일반고,N,일반계, ,후기,주간,19991127,19991127,20230615
B10,서울특별시교육청,7010220,오산고등학교,Osan High School,고등학교,서울특별시,서울특별시교육청,사립,04396 ,서울특별시 용산구 보광로7길 17,(보광동),02-7999-500,http://www.osan.hs.kr,남,02-7999-699,일반고,N,일반계, ,후기,주간,19070515,19070515,20230615
B10,서울특별시교육청,7010221,용문고등학교,Yongmoon High School,고등학교,서울특별시,서울특별시교육청,사립,02843 ,서울특별시 성북구 고려대로17가길 46,(안암동2가/ 용문중고등학교),02-928-3871,http://www.ymoon.hs.kr/,남,02-927-0860,일반고,N,일반계, ,후기,주간,19461012,19461012,20230615
B10,서울특별시교육청,7010103,용산고등학교,Yongsan High School,고등학교,서울특별시,서울특별시교육청,공립,04353 ,서울특별시 용산구 두텁바위로 60,(용산동2가/용산고등학교),02-3706-6700,http://yongsan.sen.hs.kr,남,02-318-4439,일반고,N,일반계, ,후기,주간,19460909,19460909,20230615
B10,서울특별시교육청,7011495,용산철도고등학교,Yongsan Railroad High School,고등학교,서울특별시,서울특별시교육청,공립,04388 ,서울특별시 용산구 서빙고로 24,(한강로3가/ 용산철도고등학교),02-6905-7777,https://yongsan-th.sen.hs.kr,남여공학,02-6905-7890,특성화고,N,전문계, ,전기,주간,19630518,19630518,20230615
B10,서울특별시교육청,7010222,용화여자고등학교,Yonghwa Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,01687 ,서울특별시 노원구 동일로 1461,/ 용화여자고등학교 (상계동/용화여자고등학교),02-950-3500,http://www.yonghwa.hs.kr/,여,02-933-1677,일반고,N,일반계, ,후기,주간,19871215,19870422,20230615
B10,서울특별시교육청,7010223,우신고등학교,Wooshin High School,고등학교,서울특별시,서울특별시교육청,사립,08258 ,서울특별시 구로구 부일로 917,/ 우신고등학교 (궁동),02-2610-1599,http://wooshin.sen.hs.kr,남,02-2610-1559,일반고,N,일반계, ,후기,주간,19740105,19740523,20230615
B10,서울특별시교육청,7010805,원묵고등학교,Wonmook High School,고등학교,서울특별시,서울특별시교육청,공립,02041 ,서울특별시 중랑구 숙선옹주로 82,/ 원묵고등학교 (묵동),02-3422-3573,http://wonmook.hs.kr,남여공학,02-3422-2578,자율고,N,일반계, ,후기,주간,20031219,20070531,20230615
B10,서울특별시교육청,7010735,월계고등학교,Wolgye High School,고등학교,서울특별시,서울특별시교육청,공립,01874 ,서울특별시 노원구 초안산로5길 66,(월계동/월계고등학교),02-908-0062,http://wg.hs.kr,남여공학,02-908-0260,일반고,N,일반계, ,후기,주간,20050105,20050301,20230615
B10,서울특별시교육청,7010365,유한공업고등학교,Yuhan Technical High School,고등학교,서울특별시,서울특별시교육청,사립,08360 ,서울특별시 구로구 경인로 8,(항동),02-2610-0993,http://yuhan.sen.hs.kr,남여공학,02-2618-1868,특성화고,N,전문계, ,전기,주간,19641229,19641229,20230615
B10,서울특별시교육청,7010226,은광여자고등학교,Eunkwang Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,06264 ,서울특별시 강남구 남부순환로359길 36,(도곡동),02-3462-2005,http://www.eunkwang.hs.kr,여,02-3462-2002,일반고,N,일반계, ,후기,주간,19550315,19461015,20231112
B10,서울특별시교육청,7010882,은평고등학교,Eunpyeong High School,고등학교,서울특별시,서울특별시교육청,공립,03429 ,서울특별시 은평구 갈현로15길 47,(구산동/ 은평고등학교),02-383-0872,http://ep.sen.hs.kr,남여공학,02-383-0860,일반고,N,일반계, ,후기,주간,20090301,20090301,20230615
B10,서울특별시교육청,7010962,은평메디텍고등학교,Eunpyeong MediTech High School,고등학교,서울특별시,서울특별시교육청,사립,03306 ,서울특별시 은평구 진관2로 57-57,(진관동/은평메디텍고등학교),070-4020-6800,http://www.eunpyeong.hs.kr,남여공학,02-357-0836,특성화고,N,전문계, ,전기,주간,19700302,19910807,20230615
B10,서울특별시교육청,7010227,이화여자고등학교,Ewha Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,04516 ,서울특별시 중구 정동길,/ 26 (정동),02-752-3353,http://www.ewha.hs.kr,여,02-319-0669,자율고,N,일반계, ,전기,주간,18860531,18860531,20230615
B10,서울특별시교육청,7010747,이화여자대학교병설미디어고등학교,Ewha Media High School,고등학교,서울특별시,서울특별시교육청,사립,02061 ,서울특별시 중랑구 망우로73길 56,/ 02061 (망우동),02-2209-0146,https://ewhamedia.sen.hs.kr,여,02-438-1549,특성화고,N,전문계, ,전기,주간,19690110,19690918,20230615
B10,서울특별시교육청,7010547,이화여자대학교사범대학부속이화금란고등학교,Ewha Womans University High School,고등학교,서울특별시,서울특별시교육청,사립,03759 ,서울특별시 서대문구 성산로 560,/ 이대부속고등학교 (대신동),02-361-6200,http://edaebugo.sen.hs.kr,남여공학,02-313-5602,자율고,N,일반계, ,전기,주간,19580215,19580401,20230615
B10,서울특별시교육청,7010230,이화여자외국어고등학교,Ewha Girls’ Foreign Language High School,고등학교,서울특별시,서울특별시교육청,사립,04516 ,서울특별시 중구 통일로4길 30,(순화동),02-2176-1992,http://www.ewha-gfh.hs.kr,여,02-2176-1994,특목고,N,일반계,외국어계열,전기,주간,19910911,19910911,20230615
B10,서울특별시교육청,7011493,인덕과학기술고등학교,Induk Science and Technology High School,고등학교,서울특별시,서울특별시교육청,사립,01878 ,서울특별시 노원구 초안산로 12,/ 인덕과학기술고등학교 (월계동/ 인덕대학교/인덕공업고등학교),02-902-2060,http://induk.sen.hs.kr,남여공학,02-996-9278,특성화고,N,전문계, ,전기,주간,19631214,19631214,20230615
B10,서울특별시교육청,7010231,인창고등학교,Inchang High School,고등학교,서울특별시,서울특별시교육청,사립,03746 ,서울특별시 서대문구 경기대로 65,/ 인창고등학교 (충정로2가),02-360-3700,http://www.inchang.ne.kr,남,02-360-3737,일반고,N,일반계, ,후기,주간,19531010,19531010,20230615
B10,서울특별시교육청,7010104,인헌고등학교,Inhun High School,고등학교,서울특별시,서울특별시교육청,공립,08796 ,서울특별시 관악구 인헌9길 74,(봉천동/인헌고등학교),02-886-6253,inhun.sen.hs.kr,남여공학,02-872-0495,일반고,N,일반계, ,후기,주간,19841207,19850605,20230615
B10,서울특별시교육청,7010370,일신여자상업고등학교,ILSHIN Girls’ Commercial High School,고등학교,서울특별시,서울특별시교육청,사립,05676 ,서울특별시 송파구 송파대로38길 8,(송파동/일신여자상업고등학교),02-2140-8223,http://ilshin.sen.hs.kr,여,02-2140-8224,특성화고,N,전문계, ,전기,주간,19560316,19580406,20230615
B10,서울특별시교육청,7010105,자양고등학교,Jayang High School,고등학교,서울특별시,서울특별시교육청,공립,05069 ,서울특별시 광진구 뚝섬로37길 28,(자양동/자양고등학교),02-2049-4100,http://jayang.sen.hs.kr,남여공학,02-2049-4288,일반고,N,일반계, ,후기,주간,19831226,19840515,20230615
